JO30_LIB_NDL_OPENSEARCH_BOOKS_NDC0_9	https://ndlsearch.ndl.go.jp/api/opensearch?dpid=iss-ndl-opac&mediatype=books&ndc=3&from=2026-01-01&cnt=500	OpenSearch answers at most 500 records per query: idx=401&cnt=200 returned 100 items and idx=501 returned 0 (totalResults reported 10,143). With a fixed from-date the row would be a static 500-record view that never changes, not a feed. NDL coverage kept on OAI-PMH, which follows resumptionToken to the end.
JO30_LIB_NDL_OPENSEARCH_PERIODICALS	https://ndlsearch.ndl.go.jp/api/opensearch?dpid=iss-ndl-opac&mediatype=periodicals&from=2026-01-01&cnt=500	same 500-record window (117,660 matching records, idx=501 -> 0 items); dpgroupid is ignored by the server (every value returned the unfiltered 50,345)
JO30_LIB_NDL_OPENSEARCH_NEWSPAPERS	https://ndlsearch.ndl.go.jp/api/opensearch?dpid=iss-ndl-opac&mediatype=newspapers&from=2026-01-01&cnt=500	same 500-record window (25,666 matching)
JO30_LIB_NDL_OPENSEARCH_DIGITAL	https://ndlsearch.ndl.go.jp/api/opensearch?dpid=iss-ndl-opac&mediatype=digital&from=2026-01-01&cnt=500	same 500-record window (15,752 matching)
JO30_LIB_NDL_OPENSEARCH_NATIONAL_BOOKS	https://ndlsearch.ndl.go.jp/api/opensearch?dpid=iss-ndl-opac-national&mediatype=books&ndc=3&from=2026-01-01&cnt=500	same 500-record window; also every ndc=N count was byte-identical to dpid=iss-ndl-opac (10,143 for ndc=3), i.e. the same records twice
JO30_LIB_NDL_OPENSEARCH_NDL_DL	https://ndlsearch.ndl.go.jp/api/opensearch?dpid=ndl-dl&from=2026-01-01&cnt=500	same 500-record window (4,951 matching); the same records are reached exhaustively by the OAI-PMH A-set rows
JO30_LIB_NDL_OPENSEARCH_DOCTORAL	https://ndlsearch.ndl.go.jp/api/opensearch?mediatype=doctoral&from=2026-01-01&cnt=500	same 500-record window (5,272 matching; idx=501 -> 0); covered exhaustively by OAI-PMH set A00014
JO30_LIB_NDL_SRU_BOOKS	https://ndlsearch.ndl.go.jp/api/sru?operation=searchRetrieve&query=dpid%3Diss-ndl-opac%20AND%20mediatype%3D1%20AND%20from%3D2026-09-01&maximumRecords=500&recordSchema=dcndl&startRecord=501	SRU rejects startRecord=501 with diagnostic 'illegal startRecord value' (same 500 window as OpenSearch); mediatype=1 rejected as 'illegal mediaType value'; then rate-limited (Too Many Requests/同時アクセス数の上限)
JO30_LIB_NDL_OPENSEARCH_KIDS	https://ndlsearch.ndl.go.jp/api/opensearch?dpid=iss-ndl-opac-kids&cnt=1&from=2026-09-01	totalResults 0
JO30_LIB_NDL_OPENSEARCH_DNAVI	https://ndlsearch.ndl.go.jp/api/opensearch?dpid=dnavi&cnt=1&from=2026-09-01	totalResults 0 (also jdcat, warp, crd, rnavi, jpsearch as dpid -> 0)
JO30_LIB_NDL_OAI_A00006	https://ndlsearch.ndl.go.jp/api/oaipmh?verb=ListRecords&metadataPrefix=oai_dc&set=A00006&from=2025-01-01	noRecordsMatch (also A00007, A00027, A00028, A00029, A00078 重要文化財/洋古書/NDL sub-sets/児童書)
JO30_LIB_NDL_OAI_B00007	https://ndlsearch.ndl.go.jp/api/oaipmh?verb=ListRecords&metadataPrefix=oai_dc&set=B00007&from=2025-01-01	noRecordsMatch (also B00145, B00157, B00165, B00176, B00177)
JO30_LIB_NDL_OAI_A00000	https://ndlsearch.ndl.go.jp/api/oaipmh?verb=ListRecords&metadataPrefix=oai_dc&set=A00000&from=2025-01-01	823,485 records but it is the parent of every A-set; registering it beside the typed children would fetch each record twice. Children A00001/2/3/14/15/16/17/22/24 registered instead.
JO30_LIB_NDL_OAI_A00031	https://ndlsearch.ndl.go.jp/api/oaipmh?verb=ListRecords&metadataPrefix=oai_dc&set=A00031&from=2025-01-01	records carry setSpec A00001 too — child of the registered 図書 set (also A00026, A00019 child of A00002, A00004/A00005/A00008 children of A00003, A00018/A00020 children of A00016)
JO30_LIB_NDL_OAI_B00040	https://ndlsearch.ndl.go.jp/api/oaipmh?verb=ListRecords&metadataPrefix=oai_dc&set=B00040&from=2025-01-01	市町村: records carry B00027 地方公共団体, which is already registered (JPN_NDL_OAIPMH_ONLINE_PUB_B00027); same for B00028 都道府県, B00039/B00048-B00141 per-prefecture sets, B00174/B00175 特別地方公共団体
JO30_LIB_NDL_OAI_B00155	https://ndlsearch.ndl.go.jp/api/oaipmh?verb=ListRecords&metadataPrefix=oai_dc&set=B00155&from=2025-01-01	国税庁: records carry B00017 財務省, already registered; the same nesting covers B00142 (under B00005), B00144/B00147 (under B00013), B00146, B00148-B00153, B00156, B00158-B00164, B00166-B00173 (under their ministry sets B00011-B00024)
JO30_LIB_NDL_OAI_B00031	https://ndlsearch.ndl.go.jp/api/oaipmh?verb=ListRecords&metadataPrefix=oai_dc&set=B00031&from=2025-01-01	child of B00030 学術機関 (registered in this beat); B00032/B00041/B00042/B00043 likewise sum exactly to B00030
