https://www.city.tajimi.lg.jp/about/news.rss	DEAD (404)
https://niigata-city.site.ktaiwork.jp/?feed=rss2	EMPTY_RESULTSET (feed live, 0 items)
https://ichihara-city.site.ktaiwork.jp/?feed=rss2	DEAD (000)
https://hiratsuka-city.site.ktaiwork.jp/?feed=rss2	EMPTY_RESULTSET (feed live, 0 items)
https://izumo-city.site2.ktaiwork.jp/?feed=rss2	EMPTY_RESULTSET (feed live, 0 items)
https://uruma-city.site.ktaiwork.jp/?feed=rss2	EMPTY_RESULTSET (feed live, 0 items)
https://saijo-city.site.ktaiwork.jp/?feed=rss2	EMPTY_RESULTSET (feed live, 0 items)
https://data.bodik.jp/api/3/action/package_search	DUPLICATE_HOST (data.bodik.jp already in tree; also 403 to bot UA)
https://odcs.bodik.jp/401307/	NOT_RECORDS (municipal landing page shows only 9 preview datasets, all linking to excluded host data.bodik.jp; 16 such pages checked)
https://data.city.osaka.lg.jp/api/3/action/package_search	DEAD (connect timeout)
https://data.city.nagoya.jp/	DEAD (NXDOMAIN)
https://opendata.city.sakai.lg.jp/	DEAD (NXDOMAIN)
https://opendata.city.fukuoka.lg.jp/	DEAD (NXDOMAIN)
https://data.city.kawasaki.jp/	DEAD (NXDOMAIN)
https://data.city.niigata.lg.jp/	DEAD (NXDOMAIN; live portal is http://opendata.city.niigata.lg.jp, kept)
https://opendata.city.kumamoto.jp/	DEAD (NXDOMAIN)
https://opendata-hiroshimacity.hub.arcgis.com/api/search/v1	LOGIN (401 private org)
https://data.city.hiroshima.lg.jp/	DEAD (NXDOMAIN)
https://opendata.city.shizuoka.jp/	DEAD (NXDOMAIN)
http://dataset.city.shizuoka.jp/api/3/action/package_search	DEAD (connect timeout on http and https)
http://open.city.shizuoka.jp/	DEAD (connect timeout)
https://opendata-nasu.opendatastack.jp/	DEAD (301 loop / no response)
http://opendata.city.kazuno.akita.jp/	DEAD (connect timeout)
http://opendata.city.tokushima.tokushima.jp/	DEAD (connect timeout)
http://opendata.town.aichi-higashiura.lg.jp/	DEAD (connect timeout)
http://ckan.sena-opendata.jp/api/3/action/package_search	DEAD (404; portal moved to sena-opendata.jp which has no API)
https://sena-opendata.jp/dataset/	NOT_RECORDS (HTML app, no feed or JSON endpoint found)
https://od.city.otsu.lg.jp/	DEAD (connect timeout)
http://ckan.odp.jig.jp/	DEAD (connect timeout; Sabae LOD CKAN gone)
https://data.city.sabae.lg.jp/sparql	DEAD (404; no SPARQL endpoint on the current Sabae site)
https://data.city.sabae.lg.jp/feed/	EMPTY_RESULTSET (WordPress feed live but 1 post total; X-WP-Total 1)
https://www.city.muroran.lg.jp/opendata/	DEAD (404; live catalogue is the ArcGIS Hub, kept)
https://city.himeji.gkan.jp/	NOT_RECORDS (264-byte placeholder, no API)
https://data.city.kyoto.lg.jp/	NOT_RECORDS (WingArc PHP app; no CKAN, WP-JSON or feed)
https://data.pf-sapporo.jp/	DUPLICATE_HOST (front page for ckan.pf-sapporo.jp, already in tree)
https://datacatalogportal.dlp-kumamoto.jp/	BOT_WALL (403 nginx)
https://opendata.nishi.or.jp/	BOT_WALL (403)
https://portal-data.city.kanazawa.ishikawa.jp/	NOT_RECORDS (front page only; CKAN catalog-data host kept instead)
https://ishikawa-datapf.jp/feed/	NOT_RECORDS (prefecture-level WordPress site, outside the municipal beat)
https://www.ibaraki-opendata.jp/	NOT_RECORDS (prefecture-level PHP site, no API or feed)
https://www.okayama-opendata.jp/datasets	NOT_RECORDS (prefecture-level Dataeye portal; municipal Dataeye tenants kept instead)
https://shimane-opendata.jp/datasets	NOT_RECORDS (prefecture-level Dataeye portal)
