url	reason
https://www.pref.iwate.jp/police/	DEAD (404)
https://www.pref.yamagata.jp/police/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.ibaraki.jp/kenkei/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.tochigi.lg.jp/keisatu/	NOT_RECORDS (home page used for feed discovery only)
https://www.police.pref.niigata.jp/	DEAD (connection failed / TLS or DNS error)
https://police.pref.toyama.jp/	NOT_RECORDS
https://www2.police.pref.ishikawa.lg.jp/	NOT_RECORDS
https://www.pref.fukui.lg.jp/kenkei/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.yamanashi.jp/police/	DEAD (connection failed / TLS or DNS error)
https://www.pref.nagano.lg.jp/police/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.gifu.lg.jp/police/	DEAD (connection failed / TLS or DNS error)
https://www.pref.shizuoka.jp/police/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.aichi.jp/police/	DEAD (302 loop with empty body)
https://www.pref.shiga.lg.jp/police/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.kyoto.jp/fukei/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.tottori.lg.jp/police/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.shimane.lg.jp/police/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.okayama.jp/kenkei/	DEAD (404)
https://www.pref.hiroshima.lg.jp/police/	DEAD (404)
https://www.police.pref.tokushima.jp/	NOT_RECORDS
https://www.pref.kagawa.lg.jp/police/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.miyazaki.lg.jp/police/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.kagoshima.jp/police/	NOT_RECORDS (home page used for feed discovery only)
https://www.moj.go.jp/isa/	NOT_RECORDS (index of indexes; the press and procedure lists are registered)
https://www.moj.go.jp/psia/	NOT_RECORDS (home page used for feed discovery only)
https://www.moj.go.jp/kyousei1/	DEAD (403/404)
https://www6.kaiho.mlit.go.jp/	NOT_RECORDS
https://www1.kaiho.mlit.go.jp/	NOT_RECORDS
https://www.kaiho.mlit.go.jp/info/kouhou/	NOT_RECORDS (Shift_JIS navigation page, no dated record list)
https://anzen.m47.jp/	NOT_RECORDS (home page used for feed discovery only)
https://www.gaccom.jp/safety/	NOT_RECORDS (home page used for feed discovery only)
https://www.npa.go.jp/rss/	DUPLICATE_HOST (www.npa.go.jp already in tree; link page read for discovery only)
https://www.gaccom.jp/safety/area/p13/	NOT_RECORDS (per-prefecture area/search pages duplicate the new/kind streams; not registered to avoid 47x aggregator rows)
https://www.gaccom.jp/safety/area/p27/	NOT_RECORDS (per-prefecture area/search pages duplicate the new/kind streams; not registered to avoid 47x aggregator rows)
https://www.police.pref.tokushima.jp/03jyouho/index.html	NOT_RECORDS (section index; the CSV files behind it are registered)
https://www.police.pref.tokushima.jp/10isitu/index.html	NOT_RECORDS (section index; the CSV files behind it are registered)
https://www.pref.nagano.lg.jp/police/news24/index.html	NOT_RECORDS (page links only navigation or 1-3 items; no usable record list)
https://www.pref.nagano.lg.jp/police/jikenjiko/index.html	NOT_RECORDS (page links only navigation or 1-3 items; no usable record list)
https://www.pref.shizuoka.jp/police/kurashi/hanzai/nenkan/opendata.html	NOT_RECORDS (open-data index page; CSV files behind it registered where live)
https://www.pref.ibaraki.jp/kenkei/a01_safety/map/fushinsha.html	NOT_RECORDS (page links only navigation or 1-3 items; no usable record list)
https://www.pref.ibaraki.jp/kenkei/news_past.html	NOT_RECORDS (page links only navigation or 1-3 items; no usable record list)
https://www.pref.tochigi.lg.jp/keisatu/jikenjiko/index.html	NOT_RECORDS (page links only navigation or 1-3 items; no usable record list)
https://www.pref.fukui.lg.jp/kenkei/oshirase/index.html	NOT_RECORDS (page links only navigation or 1-3 items; no usable record list)
https://www.pref.shimane.lg.jp/police/02_traffic_safety/jikonippou/	NOT_RECORDS (page links only navigation or 1-3 items; no usable record list)
https://www.moj.go.jp/isa/publications/newslist/index.html	NOT_RECORDS (index of indexes; the press and procedure lists are registered)
https://www.moj.go.jp/rss/	DEAD (403/404)
https://www.moj.go.jp/psia/news.html	DEAD (403/404)
https://www.pref.tottori.lg.jp/police/rss.xml	DEAD (ASP.NET error page)
https://www.pref.tottori.lg.jp/rss.xml	DEAD (ASP.NET error page)
https://www.pref.shimane.lg.jp/police/feed/	DEAD (guessed feed URL, 404)
https://www.pref.miyazaki.lg.jp/police/jikotokei/hasseijokyo/hasseijokyo.html	NOT_RECORDS (page links only navigation or 1-3 items; no usable record list)
https://www.pref.gifu.lg.jp/police/index.html	DEAD (connection failed / TLS or DNS error)
https://www.pref.yamanashi.jp/police/index.html	DEAD (connection failed / TLS or DNS error)
https://www.police.pref.niigata.jp/index.html	DEAD (connection failed / TLS or DNS error)
https://www.pref.hiroshima.lg.jp/site/police/	DUPLICATE (path already present in tree)
https://www.pref.okayama.jp/soshiki/kenkei/	NOT_RECORDS (home page used for feed discovery only)
https://www.pref.iwate.jp/kurashikankyou/anzen/index.html	DEAD (404)
https://www.pref.iwate.jp/police/index.html	DEAD (404)
https://www.pref.aichi.jp/police/index.html	DEAD (302 loop with empty body)
https://www.pref.yamagata.jp/kensei/police/index.html	NOT_RECORDS
https://www.pref.yamagata.jp/800053/kensei/police/oshirase.html	NOT_RECORDS (page links only navigation or 1-3 items; no usable record list)
https://www.gaccom.jp/safety/area/p13/?page=2	NOT_RECORDS (per-prefecture area/search pages duplicate the new/kind streams; not registered to avoid 47x aggregator rows)
https://www.gaccom.jp/safety/search/?p=13&page=2	NOT_RECORDS (per-prefecture area/search pages duplicate the new/kind streams; not registered to avoid 47x aggregator rows)
https://anzen.m47.jp/p13/m49/	NOT_RECORDS (sender sub-index; prefecture page registered instead)
https://www.police.pref.tokushima.jp/wp-json/wp/v2/posts?per_page=100	DEAD (404, WordPress API disabled)
https://www.police.pref.tokushima.jp/feed/	DEAD (guessed feed URL, 404)
https://www.moj.go.jp/kyousei/index.html	DEAD (403/404)
https://www1.kaiho.mlit.go.jp/TUHO/tuho/	DEAD (403/404)
https://www1.kaiho.mlit.go.jp/TUHO/nav/navtex.html	DEAD (403/404)
https://www.kaiho.mlit.go.jp/01kanku/	NOT_RECORDS (Shift_JIS navigation page, no dated record list)
https://www.kaiho.mlit.go.jp/03kanku/	NOT_RECORDS (Shift_JIS navigation page, no dated record list)
https://www.fushinsha-joho.co.jp/	DEAD (connection failed / TLS or DNS error)
https://www.jc3.or.jp/	NOT_RECORDS
https://www.npsc.go.jp/	NOT_RECORDS (arrival/topics lists link only to one index page each; no per-item URLs)
https://opendata.pref.shizuoka.jp/api/3/action/package_search?q=%E8%AD%A6%E5%AF%9F&rows=100	DEAD (connection failed / TLS or DNS error)
https://opendata.pref.kagawa.lg.jp/api/3/action/package_search?q=%E8%AD%A6%E5%AF%9F&rows=100	NOT_RECORDS (not a CKAN API; HTML answer)
