https://www.mofa.go.jp/mofaj/	BOT_WALL (403 to every UA tried, incl. browser UA)
https://www.mofa.go.jp/mofaj/rss/index.xml	BOT_WALL (403)
https://www.mofa.go.jp/mofaj/press/rss/index.xml	BOT_WALL (403)
https://www.jpo.go.jp/	BOT_WALL (HTTP 202 empty body challenge)
https://www.jpo.go.jp/rss/news.xml	BOT_WALL (403)
https://www.jpo.go.jp/news/koho/press/index.html	BOT_WALL (202 empty)
https://www.courts.go.jp/hanrei/search2/index.html?courtCaseType=1&filter[recent]=1	NOT_RECORDS (Vue client-rendered; 11 nav anchors only, no JSON endpoint exposed)
https://www.courts.go.jp/app/hanrei_jp/list1?page=1	DEAD (404, old judgment list path)
https://www.courts.go.jp/rss/index.xml	DEAD (404)
https://e-koukoku.moj.go.jp/	NOT_RECORDS (landing page, 0 notice anchors; search is form-driven)
https://rssystem.go.jp/api/projects/?search=…	FILTER_IGNORED (count 30239 same as unfiltered; q= works and is registered instead)
https://rssystem.go.jp/api/projects/?name=…	FILTER_IGNORED (same count as unfiltered)
https://rssystem.go.jp/api/projects/?keyword=…	FILTER_IGNORED (same count as unfiltered)
https://rssystem.go.jp/api/projects/?ministry=meti	FILTER_IGNORED (same count as unfiltered)
https://rssystem.go.jp/api/indicators/?page=1	DEAD (timeout 30s, 0 bytes)
https://www.sangiin.go.jp/cgi-bin/search/search-gian.cgi?q=…	FILTER_IGNORED (338761 bytes for real term and for zzqxv9)
https://www.sangiin.go.jp/japanese/rss/index.html	DEAD (404)
https://www.sangiin.go.jp/rss/sangiin.rdf	DEAD (404)
https://www.sangiin.go.jp/japanese/joho1/kousei/giin/kaiha/kaiha221.htm	NOT_RECORDS (table text, no per-record anchors)
https://www.sangiin.go.jp/jpn/gianjoho/ketsugi/221/futai_ind.html	NOT_RECORDS (no per-record anchors)
https://www.sangiin.go.jp/japanese/joho1/kaigirok/kaigirok.htm	DUPLICATE_HOST (links only into kokkai.ndl.go.jp, already in tree)
https://global.jaxa.jp/rss/new.rdf	EMPTY_RESULTSET (0 items)
https://jsite.mhlw.go.jp/osaka-roudoukyoku/rss/osaka-roudoukyoku-houdou.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/osaka-roudoukyoku/rss/osaka-roudoukyoku-news.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/aichi-roudoukyoku/rss/aichi-roudoukyoku-houdou.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/kanagawa-roudoukyoku/rss/kanagawa-roudoukyoku-houdou.xml	EMPTY_RESULTSET (1 item)
https://jsite.mhlw.go.jp/hokkaido-roudoukyoku/rss/hokkaido-roudoukyoku-houdou.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/hokkaido-roudoukyoku/rss/hokkaido-roudoukyoku-news.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/hyogo-roudoukyoku/rss/hyogo-roudoukyoku-houdou.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/saitama-roudoukyoku/rss/saitama-roudoukyoku-houdou.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/saitama-roudoukyoku/rss/saitama-roudoukyoku-news.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/chiba-roudoukyoku/rss/chiba-roudoukyoku-houdou.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/miyagi-roudoukyoku/rss/miyagi-roudoukyoku-houdou.xml	DEAD (404)
https://jsite.mhlw.go.jp/miyagi-roudoukyoku/rss/miyagi-roudoukyoku-news.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/kyoto-roudoukyoku/rss/kyoto-roudoukyoku-news.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/shizuoka-roudoukyoku/rss/shizuoka-roudoukyoku-houdou.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/okinawa-roudoukyoku/rss/okinawa-roudoukyoku-houdou.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/okinawa-roudoukyoku/rss/okinawa-roudoukyoku-news.xml	EMPTY_RESULTSET (1 item)
https://jsite.mhlw.go.jp/niigata-roudoukyoku/rss/niigata-roudoukyoku-houdou.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/niigata-roudoukyoku/rss/niigata-roudoukyoku-news.xml	EMPTY_RESULTSET
https://jsite.mhlw.go.jp/aomori-roudoukyoku/rss/aomori-roudoukyoku-news.xml	EMPTY_RESULTSET (1 item)
https://jsite.mhlw.go.jp/iwate-roudoukyoku/rss/iwate-roudoukyoku-news.xml	EMPTY_RESULTSET
