url	reason
https://842fm.west-tokyo.co.jp/feed	DEAD (no connection / DNS)
https://877.fm/feed	DEAD (HTTP 404)
https://anond.hatelabo.jp/rss	DUPLICATE_HOST
https://api.doorkeeper.jp/events?q=zzqxv9	EMPTY_RESULTSET
https://ascii.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://best-friends.chat/api/v1/timelines/public?local=true&limit=40	DEAD (HTTP 422)
https://booth.pm/ja/rss	DEAD (HTTP 404)
https://bsky.social/xrpc/app.bsky.feed.getFeed?feed=at://did:plc:q6gjnaw2blty4crticxkmujt/app.bsky.feed.generator/jp-cluster	DUPLICATE_HOST
https://cargo-news.co.jp/feed	EMPTY_RESULTSET (feed has 0 items)
https://cargo-news.co.jp/rss	EMPTY_RESULTSET (feed has 0 items)
https://cargo-news.co.jp/wp-json/wp/v2/posts?per_page=5	EMPTY_RESULTSET
https://chiebukuro.yahoo.co.jp/rss	BOT_WALL (HTTP 403)
https://chiebukuro.yahoo.co.jp/search?p=%E5%8D%8A%E5%B0%8E%E4%BD%93	BOT_WALL (HTTP 403)
https://connpass.com/api/v1/event/?keyword=python&count=100	BOT_WALL (HTTP 403)
https://connpass.com/api/v2/events/?keyword=python	LOGIN (HTTP 401)
https://dempa-digital.com	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://dempa-digital.com/feed	NOT_KEPT (superseded by a richer endpoint on the same host)
https://dempa-digital.com/rss	NOT_KEPT (superseded by a richer endpoint on the same host)
https://dempa-digital.com/wp-json/wp/v2/posts?per_page=5	NOT_KEPT (superseded by a richer endpoint on the same host)
https://diamond.jp/list/recommend	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://dic.nicovideo.jp/s/al/t/%E6%9D%B1%E4%BA%AC	BOT_WALL (HTTP 403)
https://dic.pixiv.net/search?query=%E6%9D%B1%E4%BA%AC	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://digitalpr.jp/r	DEAD (HTTP 404)
https://digitalpr.jp/r/rss	DEAD (HTTP 404)
https://digitalpr.jp/rss	DEAD (HTTP 404)
https://eventon.jp	DEAD (no connection / DNS)
https://fedibird.com/api/v1/timelines/public?local=true&limit=40	EMPTY_RESULTSET
https://fedibird.com/api/v1/timelines/tag/zzqxv9?limit=40	EMPTY_RESULTSET
https://fedibird.com/api/v1/trends/statuses?limit=40	DEAD (HTTP 404)
https://fedibird.com/api/v1/trends/tags?limit=40	DEAD (HTTP 404)
https://fedibird.com/api/v2/search?q=%E5%9C%B0%E9%9C%87&type=statuses&limit=40	LOGIN (HTTP 401)
https://fm-ajiro.jp/feed	DEAD (no connection / DNS)
https://fm-kokubunji.jp/feed	DEAD (no connection / DNS)
https://fm-koto.jp/feed	DEAD (no connection / DNS)
https://fm-odawara.com/feed	DEAD (HTTP 404)
https://fm-west.jp/feed	DEAD (no connection / DNS)
https://fmkirara.com/feed	DEAD (no connection / DNS)
https://fmtachikawa.co.jp/feed	DEAD (no connection / DNS)
https://forbesjapan.com	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://forbesjapan.com/feed	DEAD (HTTP 404)
https://forbesjapan.com/rss	DEAD (HTTP 404)
https://gensokyo.town/api/v1/timelines/public?local=true&limit=40	BOT_WALL (HTTP 403)
https://hatena.blog	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://hatena.blog/-/rss	DEAD (HTTP 404)
https://hatena.blog/-/search?q=%E6%9D%B1%E4%BA%AC	DEAD (HTTP 404)
https://hochi.news/keyword/%E8%A8%83%E5%A0%B1	DEAD (HTTP 404)
https://hochi.news/rss	DEAD (HTTP 404)
https://ibarakinews.jp/top.php	DUPLICATE_HOST
https://ja.uncyclopedia.info/api.php?action=query&list=search&srsearch=%E6%9D%B1%E4%BA%AC&format=json	BOT_WALL (HTTP 403)
https://ja.wikibooks.org/w/api.php?action=query&list=recentchanges&rclimit=100&format=json	NOT_KEPT (superseded by a richer endpoint on the same host)
https://ja.wikibooks.org/w/api.php?action=query&list=search&srsearch=%E6%B0%91%E6%B3%95&format=json&srlimit=50	FILTER_UNVERIFIED (the impossible-entity check got HTTP 429, so the pivot could not be proven and was dropped)
https://ja.wikibooks.org/w/api.php?action=query&list=search&srsearch=zzqxv9&format=json&srlimit=50	DEAD (HTTP 429)
https://ja.wikinews.org/w/api.php?action=query&list=categorymembers&cmtitle=Category:%E5%85%AC%E9%96%8B%E6%B8%88%E3%81%BF&cmsort=timestamp&cmdir=desc&cmlimit=100&format=json	EMPTY_RESULTSET
https://ja.wikinews.org/w/api.php?action=query&list=recentchanges&rclimit=100&format=json	EMPTY_RESULTSET
https://ja.wikinews.org/w/api.php?action=query&list=recentchanges&rcnamespace=0&rclimit=100&rcprop=title%7Cids%7Ctimestamp%7Cuser%7Ccomment&format=json	EMPTY_RESULTSET
https://ja.wikinews.org/w/api.php?action=query&list=search&srsearch=zzqxv9&format=json&srlimit=50	EMPTY_RESULTSET
https://ja.wikinews.org/w/api.php?hidebots=1&hidecategorization=1&hideWikibase=1&urlversion=1&days=7&limit=50&action=feedrecentchanges&feedformat=rss	NOT_KEPT (superseded by a richer endpoint on the same host)
https://ja.wikiquote.org/w/api.php?action=query&list=search&srsearch=zzqxv9&format=json&srlimit=50	EMPTY_RESULTSET
https://ja.wikisource.org/w/api.php?action=query&list=recentchanges&rclimit=100&format=json	NOT_KEPT (superseded by a richer endpoint on the same host)
https://ja.wikisource.org/w/api.php?action=query&list=search&srsearch=zzqxv9&format=json&srlimit=50	EMPTY_RESULTSET
https://ja.wikivoyage.org/w/api.php?action=query&list=search&srsearch=%E6%9C%AD%E5%B9%8C&format=json&srlimit=50	NOT_KEPT (superseded by a richer endpoint on the same host)
https://ja.wikivoyage.org/w/api.php?action=query&list=search&srsearch=zzqxv9&format=json&srlimit=50	EMPTY_RESULTSET
https://ja.wiktionary.org/w/api.php?action=query&list=search&srsearch=zzqxv9&format=json&srlimit=50	EMPTY_RESULTSET
https://jobtag.mhlw.go.jp	DEAD (no connection / DNS)
https://jp.indeed.com/rss?q=%E5%8D%8A%E5%B0%8E%E4%BD%93&l=	DEAD (HTTP 404)
https://jp.indeed.com/rss?q=zzqxv9&l=	DEAD (HTTP 404)
https://kahoku.news/articles	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://kahoku.news/feed	DEAD (HTTP 404)
https://kahoku.news/rss	DEAD (HTTP 404)
https://knzk.me/api/v1/timelines/public?local=true&limit=40	NOT_RECORDS (HTML page, no feed and no article-anchor pattern)
https://kyodonewsprwire.jp/release/?page=2	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://kyodonewsprwire.jp/rss	DEAD (HTTP 404)
https://kyodonewsprwire.jp/rss/release.xml	DEAD (HTTP 404)
https://lemmy.jp/api/v3/post/list?limit=50	DEAD (no connection / DNS)
https://mastodon-japan.net/api/v1/timelines/public?local=true&limit=40	BOT_WALL (HTTP 403)
https://mastodon.compositecomputer.club/api/v1/timelines/public?local=true&limit=40	LOGIN (HTTP 401)
https://mastodon.jp/api/v1/timelines/public?local=true&limit=40	DEAD (HTTP 404)
https://mastodon.juggler.jp/api/v1/timelines/tag/zzqxv9?limit=40	EMPTY_RESULTSET
https://mastodon.juggler.jp/api/v1/trends/statuses?limit=40	EMPTY_RESULTSET
https://mastodon.social/api/v1/timelines/tag/%E6%97%A5%E6%9C%AC?limit=40	DUPLICATE_HOST
https://mastodon.social/api/v1/timelines/tag/zzqxv9?limit=40	DUPLICATE_HOST
https://mastodon.top/api/v1/timelines/public?local=true&limit=40	NOT_KEPT (superseded by a richer endpoint on the same host)
https://matrix.to	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://mi.nakn.jp/api/notes/local-timeline	DEAD (no connection)
https://mimikko.social/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://misskey.04.si/api/notes/local-timeline	DEAD (no connection)
https://misskey.backspace.fm/api/notes/local-timeline	DEAD (no connection)
https://misskey.cloud/api/notes/local-timeline	DEAD (HTTP 400)
https://misskey.design/api/notes/search	EMPTY_RESULTSET (unauthenticated note search returns [] for any query)
https://misskey.flowers/api/notes/local-timeline	DEAD (HTTP 400)
https://mstdn.ai/api/v1/timelines/public?local=true&limit=40	DEAD (HTTP 404)
https://mstdn.beer/api/v1/timelines/public?local=true&limit=40	DEAD (HTTP 422)
https://mstdn.cloud/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://mstdn.fukuoka.jp/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://mstdn.guru/api/v1/timelines/public?local=true&limit=40	BOT_WALL (HTTP 403)
https://mstdn.h3z.jp/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://mstdn.kemono-friends.info/api/notes/local-timeline	DEAD (HTTP 404)
https://mstdn.kemono-friends.info/api/v1/timelines/public?local=true&limit=40	DEAD (HTTP 422)
https://mstdn.kirishima.cloud/about	DEAD (no connection / DNS)
https://mstdn.kirishima.cloud/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://mstdn.kyoto/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://mstdn.nagoya/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://mstdn.okinawa/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://mstdn.osaka/api/v1/timelines/public?local=true&limit=40	NOT_RECORDS (HTML page, no feed and no article-anchor pattern)
https://mstdn.ryukyu/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://mstdn.tokyo/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://mstdn.z.md/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://nabari-fm.jp/feed	DEAD (no connection / DNS)
https://news.ibc.co.jp	DEAD (no connection / DNS)
https://news.livedoor.com/topics/rss/dom.xml	BOT_WALL (HTTP 403)
https://news.livedoor.com/topics/rss/eco.xml	BOT_WALL (HTTP 403)
https://news.livedoor.com/topics/rss/top.xml	BOT_WALL (HTTP 403)
https://news.nissyoku.co.jp/archives/news-cat/001/feed	DUPLICATE_HOST
https://news.nissyoku.co.jp/feed	DUPLICATE_HOST
https://news.nissyoku.co.jp/rss	DUPLICATE_HOST
https://news.nissyoku.co.jp/wp-json/wp/v2/posts?per_page=5	DUPLICATE_HOST
https://news.ntv.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://news.ntv.co.jp/n/rab	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://news.ntv.co.jp/n/stv/category/society	DEAD (HTTP 404)
https://news.ntv.co.jp/rss	DEAD (HTTP 404)
https://news.tv-asahi.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://news.tv-asahi.co.jp/rss	DEAD (HTTP 404)
https://newscast.jp/rss	TAKEN_BY_ANOTHER_BATCH25_BEAT
https://newscast.jp/rss.xml	NOT_KEPT (superseded by a richer endpoint on the same host)
https://newscast.jp/smart	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://newscast.jp/smart/latests	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://newsdig.tbs.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://newsdig.tbs.co.jp/list/tbs	DEAD (HTTP 404)
https://newsdig.tbs.co.jp/rss	DEAD (HTTP 404)
https://niigata-mstdn.com/api/v1/timelines/public?local=true&limit=40	DEAD (no connection / DNS)
https://nijimiss.moe/api/notes/search	EMPTY_RESULTSET (unauthenticated note search returns [] for any query)
https://nordot.app	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://nordot.app/search?q=%E6%9D%B1%E4%BA%AC	DEAD (HTTP 400)
https://novelskey.tarbin.net/api/notes/local-timeline	NOT_RECORDS (HTML instead of JSON)
https://peatix.com/search/events?q=%E6%9D%B1%E4%BA%AC	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://peatix.com/search?q=%E6%9D%B1%E4%BA%AC	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://posfie.com	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://posfie.com/rss	DEAD (HTTP 404)
https://president.jp/list/feed/rss	DEAD (HTTP 404)
https://pressrelease-zero.jp	DEAD (HTTP 503)
https://ryukyushimpo.jp	TAKEN_BY_ANOTHER_BATCH25_BEAT
https://ryukyushimpo.jp/wp-json/wp/v2/categories?per_page=100	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://ryukyushimpo.jp/wp-json/wp/v2/posts?per_page=100&page=1	NOT_KEPT (superseded by a richer endpoint on the same host)
https://s.mxtv.jp/rss	DEAD (HTTP 404)
https://s.mxtv.jp/tokyo_mx_news	DEAD (HTTP 404)
https://shigoto.mhlw.go.jp/User/Search	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://sizu.me/home	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://social.vivaldi.net/api/v1/timelines/tag/%E6%97%A5%E6%9C%AC?limit=40	DUPLICATE_HOST
https://social.vivaldi.net/api/v1/timelines/tag/zzqxv9?limit=40	DUPLICATE_HOST
https://suikei.co.jp	DEAD (HTTP 403, homepage)
https://sushi.ski/api/notes/search	EMPTY_RESULTSET (unauthenticated note search returns [] for any query)
https://techplay.jp/event/search?keyword=python	BOT_WALL (HTTP 403)
https://techplay.jp/rss	BOT_WALL (HTTP 403)
https://topics.smt.docomo.ne.jp/?utm_source=goo&utm_medium=redirect&utm_campaign=goonews	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://tys.co.jp/sitemap.rss	DEAD (HTTP 404)
https://vocalodon.net/api/v1/timelines/public?local=true&limit=40	DUPLICATE_HOST
https://wired.jp/wp-json/wp/v2/posts?per_page=5	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.47news.jp/keyword/%E8%A8%83%E5%A0%B1	BOT_WALL (HTTP 404)
https://www.47news.jp/localnews	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://www.47news.jp/localnews/area-yamanashi	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://www.47news.jp/rss	BOT_WALL (HTTP 403)
https://www.aab-tv.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.aab-tv.co.jp/feed	EMPTY_RESULTSET (feed has 0 items)
https://www.aab-tv.co.jp/rss	EMPTY_RESULTSET (feed has 0 items)
https://www.aab-tv.co.jp/rss.xml	DEAD (HTTP 404)
https://www.aba-net.com	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.aba-net.com/feed	EMPTY_RESULTSET (feed has 0 items)
https://www.aba-net.com/rss	EMPTY_RESULTSET (feed has 0 items)
https://www.aba-net.com/wp-json/wp/v2/posts?per_page=5	EMPTY_RESULTSET
https://www.abn-tv.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.abn-tv.co.jp/feed	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.abn-tv.co.jp/rss	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.agara.co.jp/article	DEAD (HTTP 404)
https://www.agrinews.co.jp/feed	DEAD (HTTP 404)
https://www.akita-abs.co.jp/feed	EMPTY_RESULTSET (feed has 0 items)
https://www.akita-abs.co.jp/sitemap.rss	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.akt.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.akt.co.jp/feed	EMPTY_RESULTSET (feed has 0 items)
https://www.akt.co.jp/rss	EMPTY_RESULTSET (feed has 0 items)
https://www.akt.co.jp/rss.xml	DEAD (HTTP 404)
https://www.asahi.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.athome.co.jp/rss	DEAD (HTTP 405)
https://www.atpress.ne.jp/Default/Error404	DEAD (HTTP 404)
https://www.atpress.ne.jp/Default/ErrorPrivilege/srgc	DEAD (HTTP 404)
https://www.atpress.ne.jp/news/category/business	DEAD (HTTP 404)
https://www.atv.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.bbt.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.bci.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.bcnretail.com	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.bcnretail.com/rss	EMPTY_RESULTSET (feed has 0 items)
https://www.bengo4.com	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.biwako-tv.co.jp	DEAD (no connection / DNS)
https://www.bss.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.bunkatsushin.com	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.businessinsider.jp/feed	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.carsensor.net/rss	DEAD (HTTP 404)
https://www.cbc.co.jp/feed	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.cbc.co.jp/rss	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.cbc.co.jp/wp-json/wp/v2/posts?per_page=5	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.cbnews.jp/rss	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://www.chemicaldaily.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.chibanippo.co.jp/rss.xml	DUPLICATE_HOST
https://www.chibanippo.co.jp/wp-json/wp/v2/posts?per_page=20	DUPLICATE_HOST
https://www.chibatv.com	DEAD (no connection / DNS)
https://www.chunichi.co.jp/latest	DEAD (HTTP 404)
https://www.city.kyoto.lg.jp	DUPLICATE_HOST
https://www.ctv.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.ctv.co.jp/sitemap.rss	BOT_WALL (HTTP 403)
https://www.daiichi-tv.co.jp	DEAD (no connection / DNS)
https://www.daiichi-tv.co.jp/sitemap.rss	DEAD (no connection / DNS)
https://www.decn.co.jp/feed	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.denkishimbun.com/rss.xml	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.denkishimbun.com/sitemap.rss	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.denkishimbun.com/wp-json/wp/v2/posts?per_page=100	TAKEN_BY_ANOTHER_BATCH25_BEAT
https://www.denkishimbun.com/wp-json/wp/v2/posts?per_page=5	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.e-obs.com	DEAD (no connection / DNS)
https://www.ebc.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.excite.co.jp/news/rss	DEAD (HTTP 404)
https://www.fbc.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.fbc.jp/sitemap.rss	DEAD (HTTP 404)
https://www.fbs.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.fbs.co.jp/sitemap.rss	BOT_WALL (HTTP 403)
https://www.fct.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.fct.co.jp/rss.xml	DEAD (HTTP 404)
https://www.fct.co.jp/sitemap.rss	DEAD (HTTP 404)
https://www.fm-bizan.jp/feed	DEAD (no connection / DNS)
https://www.fm-fukuyama.jp/feed	DEAD (no connection / DNS)
https://www.fm-ginga.jp/feed	DEAD (no connection / DNS)
https://www.fm-hinata.jp/feed	DEAD (no connection / DNS)
https://www.fm-ichinomiya.jp/feed	DEAD (no connection / DNS)
https://www.fm-kanazawa.jp/feed	DEAD (no connection / DNS)
https://www.fm-karatsu.com/feed	DEAD (no connection / DNS)
https://www.fm-kurume.jp/feed	DEAD (no connection / DNS)
https://www.fm-mot.com/feed	DEAD (no connection / DNS)
https://www.fm-nagasaki.co.jp/feed	DEAD (no connection / DNS)
https://www.fm-okayama.co.jp/feed	DEAD (no connection / DNS)
https://www.fm-oyama.jp/feed	DEAD (no connection / DNS)
https://www.fm-sapporo.co.jp/feed	DEAD (no connection / DNS)
https://www.fm-shimizu.jp/feed	DEAD (no connection / DNS)
https://www.fm-taiki.jp/feed	DEAD (no connection / DNS)
https://www.fmiruka.co.jp/feed	NOT_RECORDS (HTML page, no feed and no article-anchor pattern)
https://www.fmsagami.co.jp/feed	DEAD (no connection / DNS)
https://www.fmyokohama.co.jp/feed	DEAD (HTTP 404)
https://www.fukui-tv.co.jp/?feed=rss2&page_id=177	DEAD (HTTP 500)
https://www.fukushima-tv.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.fukushima-tv.co.jp/rss.xml	DEAD (HTTP 404)
https://www.gifu-np.co.jp/articles?page=2	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://www.gizmodo.jp/feed	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.goo-net.com/rss	DEAD (HTTP 404)
https://www.hab.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.hab.co.jp/feed	EMPTY_RESULTSET (feed has 0 items)
https://www.hab.co.jp/rss	EMPTY_RESULTSET (feed has 0 items)
https://www.hab.co.jp/wp-json/wp/v2/posts?per_page=5	EMPTY_RESULTSET
https://www.hbc.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.hbc.co.jp/news	NOT_RECORDS (HTML page, no feed and no article-anchor pattern)
https://www.hellowork.mhlw.go.jp	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://www.hokkaido-nl.jp	DEAD (no connection / DNS)
https://www.hokkaido-np.co.jp/list/feed/rss	DEAD (HTTP 404, homepage)
https://www.hokkaido-np.co.jp/list/latest	DEAD (HTTP 404)
https://www.homai.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.homai.co.jp/feed	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.homai.co.jp/rss	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.home-tv.co.jp	DEAD (HTTP 403, homepage)
https://www.htb.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.htb.co.jp/news/?page=2	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://www.htb.co.jp/news/rss.xml	DEAD (HTTP 404)
https://www.htv.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.htv.jp/sitemap.rss	DEAD (HTTP 404)
https://www.ibc.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.igaku-shoin.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.ishikawa-tv.com	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.ishikawa-tv.com/feed	EMPTY_RESULTSET (feed has 0 items)
https://www.ishikawa-tv.com/wp-json/wp/v2/posts?per_page=5	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.itv6.jp/rss	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.itv6.jp/wp-json/wp/v2/posts?per_page=5	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.iwate-np.co.jp/article/category/main	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://www.j-cast.com/rss	DEAD (HTTP 404)
https://www.jacom.or.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.jalan.net/event	NOT_RECORDS (page/list without a usable record pattern, or a page-2 that repeats page 1)
https://www.japanmetal.com	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
https://www.japanmetal.com/feed	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.japanmetal.com/rss	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.japanmetal.com/wp-json/wp/v2/posts?per_page=5	NOT_KEPT (superseded by a richer endpoint on the same host)
https://www.jiji-press.co.jp	DEAD (no connection / DNS)
https://www.jmd.co.jp	NOT_RECORDS (homepage: no feed autodiscovery link and no /rss, /feed, /rss.xml or wp-json answering)
